,N° Toma,Frame de inicio,Tiempo de inicio(seg),Delta_hue,Delta_sat,Delta_lumi,Delta_prom
53,54.0,6035.0,251.75130454091263,7.843098958333333,78.13125566123189,2.4536628170289854,78.56225412811587
54,55.0,6118.0,255.21309351985494,7.493432971014493,64.81968976449275,2.222486413043478,65.28922701879948
55,56.0,6172.0,257.465341771215,52.50396286231884,41.36294157608695,11.931951992753623,67.89646920445801
56,57.0,6259.0,261.09396395396175,26.583106884057973,51.00048120471015,3.8325407608695654,57.64025523369037
57,58.0,6409.0,267.35020909662853,38.1116111865942,70.9027683423913,5.207597373188406,80.66484076878957
58,59.0,6527.0,272.27178860885977,42.78020267210145,63.91624207427536,6.267096920289855,77.16675608946997
59,60.0,6889.0,287.3701935531624,2.4308197463768115,10.736129981884059,2.241904438405797,11.233855399560243
60,61.0,6967.0,290.6234410273491,5.731572690217392,4.979874320652174,2.500198143115942,7.993814140169708
61,62.0,7261.0,302.8856815069761,2.208106884057971,15.536458333333334,4.721891983695652,16.387603163993088
62,63.0,7363.0,307.13992820398954,6.362913269927536,10.468551856884059,3.516106204710145,12.745204827843756
63,64.0,7443.0,310.4765922800784,26.746858016304348,15.270776721014492,9.045261548913043,32.099965605833084
64,65.0,7619.0,317.8172532474742,30.71968410326087,51.04599750905797,9.240970335144928,60.28920621333407
65,66.0,7685.0,320.5700011102476,6.8195199275362315,42.467334692028984,1.2327049365942029,43.029059126915335
66,67.0,7722.0,322.1132082454388,4.279834692028985,40.56759510869565,0.14956974637681159,40.79300343200036
67,68.0,7828.0,326.53428814625664,20.25784080615942,7.606770833333333,1.270012454710145,21.676162212754992
68,69.0,7879.0,328.66141149476334,25.693868885869566,18.712267889492754,0.5748414855072463,31.790789713781223
69,70.0,8079.0,337.0030716849858,33.24128170289855,78.78716598731884,5.0802196557971016,85.66334668524185
70,71.0,8466.0,353.14418415306613,6.6867074275362315,24.9376415307971,19.122565670289855,32.12896729050831
71,72.0,8854.0,369.3270049220977,30.414572010869566,14.347231657608695,7.0496490036231885,34.359668186927316
72,73.0,8996.0,375.2495836571556,17.112658514492754,7.197860054347826,4.956918025362318,19.21518428498096
73,74.0,9200.0,383.75807705118245,7.884567481884058,49.47268455615942,3.3094995471014492,50.206231772778004
74,75.0,9260.0,386.26057510824916,2.54395946557971,37.67747961956522,3.744621829710145,37.94847023125974
75,76.0,9327.0,389.0550312719737,8.01265285326087,0.7459522192028986,0.16590240036231885,8.049010750809646
76,77.0,9385.0,391.47411272713816,39.13892663043478,18.676658740942027,6.086418704710145,43.79175324370113
77,78.0,9428.0,393.267569668036,43.51330389492754,16.48536571557971,5.76268115942029,46.886921340325436
78,79.0,9468.0,394.9359017060805,40.093948143115945,61.35793138586956,1.2440840126811594,73.30667204754664
79,80.0,9564.0,398.93989859738724,10.901862545289855,28.319095335144926,2.6694689764492754,30.462236165023178
80,81.0,9847.0,410.74334776655195,13.887850996376812,30.181017889492754,10.664600317028986,34.892691871872266
81,82.0,10145.0,423.1724214499834,38.46982563405797,109.09309895833333,4.041666666666667,115.7478587019733
82,83.0,10187.0,424.92417008993004,31.557206748188406,76.57586050724638,3.1604110054347827,82.88370109916929
83,84.0,10262.0,428.0522926612635,7.322322237318841,4.308537137681159,0.9057404891304348,8.544019021956938
84,85.0,10322.0,430.5547907183302,8.025786911231885,1.1119791666666667,0.280372509057971,8.107303001333872
85,86.0,10376.0,432.80703896969027,18.488054800724637,26.9119678442029,15.325775588768115,36.068567769725604
86,87.0,10478.0,437.0612856667037,69.40797667572464,16.47565670289855,0.019616168478260868,71.33663066618557
87,88.0,10514.0,438.56278450094374,30.09191009963768,31.15525928442029,8.705644248188406,44.181008095109696
88,89.0,10596.0,441.98286517893496,0.557235054347826,12.939538043478262,0.32634171195652173,12.955641805691371
89,90.0,10863.0,453.11898153288183,6.544440670289855,13.970137001811594,0.9152796648550725,15.454195818651534
90,91.0,10927.0,455.78831279375305,8.916468523550725,1.1156589673913044,0.051545516304347824,8.986142821213257
91,92.0,10969.0,457.54006143369975,4.2599071557971016,30.676319067028984,4.640087182971015,31.31634987580368
92,93.0,11173.0,466.0485548277266,6.206323596014493,41.97840240036232,1.3099524456521738,42.45492546307273
93,94.0,11312.0,471.8460086599312,8.314226675724637,2.4053442028985508,0.5911741394927537,8.675340501268744
94,95.0,11350.0,473.43092409607345,15.510133605072463,9.504359148550725,0.734176856884058,18.20538664596339
95,96.0,11470.0,478.43592021020686,3.040959012681159,43.35849750905797,10.64059669384058,44.748508756837516
96,97.0,11668.0,486.6941637985271,61.50393455615942,59.433027626811594,4.387935914855072,85.64036852075408
97,98.0,11790.0,491.7825765145628,2.7713994565217392,16.76658740942029,14.256085824275363,22.18186401848242
98,99.0,11830.0,493.45090855260725,2.0688971920289854,26.91219429347826,0.3266530797101449,26.993577745745256
99,100.0,11888.0,495.8699900077718,8.25673686594203,1.4462749094202898,0.4009850543478261,8.392032161570594
100,101.0,11945.0,498.2473631619851,27.150617074275363,46.941972373188406,18.57135982789855,57.320155125892676
101,102.0,12020.0,501.37548573331856,3.956974637681159,109.16230751811594,13.761180932971014,110.09739838721407
102,103.0,12058.0,502.9604011694608,0.7450181159420289,127.52171082427536,19.549252717391305,129.01362356492288
103,104.0,12096.0,504.5453166056031,15.604251585144928,29.169638813405797,15.143880208333334,36.382655260458904
104,105.0,12134.0,506.13023204174533,9.454568614130435,66.70850317028986,9.147673233695652,67.99333194137749
105,106.0,12194.0,508.63273009881203,9.01265285326087,109.19944519927536,40.782552083333336,116.91434171098399
106,107.0,12267.0,511.67743606824325,6.036599864130435,101.11571557971014,37.337466032608695,107.95793090298027
107,108.0,12325.0,514.0965175234078,8.237686820652174,1.1242923460144927,0.6335201539855072,8.338157183692276
108,109.0,12392.0,516.8909736871323,70.541015625,42.9373584692029,20.788524682971016,85.15758566454205
109,110.0,12449.0,519.2683468413456,5.897531702898551,32.30746150362319,11.29778079710145,34.730286493695125
110,111.0,12584.0,524.8989674697458,32.859573143115945,66.6047894021739,41.259312726449274,84.96046377648054
111,112.0,12650.0,527.6517153325192,31.233016304347824,74.81303781702898,55.56422667572464,98.284664220575
112,113.0,12697.0,529.6120054772215,32.16247735507246,4.741621376811594,5.825775588768116,33.027981835214696
113,114.0,12735.0,531.1969209133637,3.357308650362319,94.39141757246377,68.71229619565217,116.80064589372807
114,115.0,12764.0,532.406461640946,29.17852694746377,88.50639719202898,73.69344429347827,118.80863819846202
115,116.0,12799.0,533.8662521742349,23.25597259963768,89.40633491847827,72.87216938405797,117.66344400810746
116,117.0,12873.0,536.9526664446172,79.50786911231884,128.67974411231884,50.54602581521739,159.48316061987893
117,118.0,13123.0,547.3797416823952,7.336871603260869,6.214107789855072,1.0205785778985508,9.668836599112566
118,119.0,13241.0,552.3013211946264,42.14161571557971,15.666411911231885,1.295799365942029,44.97812060645441
119,120.0,13294.0,554.5118611450354,3.043025362318841,15.397616621376812,1.9465579710144927,15.815678578838636
120,121.0,13354.0,557.014359202102,8.684216485507246,6.0945708786231885,0.19947350543478262,10.611277012739235
121,122.0,13489.0,562.6449798305022,5.318614130434782,6.388728487318841,0.18517889492753623,8.314914261510241
122,123.0,13659.0,569.7353909921912,5.895550271739131,5.787703804347826,2.066576086956522,8.516206024788632
123,124.0,13800.0,575.616261426298,1.389945652173913,40.907523777173914,6.602836277173913,41.460280961411854
124,125.0,13854.0,577.868509677658,2.981827445652174,21.7247509057971,0.09142889492753623,21.928621846285832
125,126.0,13910.0,580.2041745309205,11.676432291666666,8.52448482789855,4.888870018115942,15.26128968000351
126,127.0,14033.0,585.3342955479072,26.1834522192029,57.10733695652174,20.19732223731884,65.99055182326549
127,128.0,14201.0,592.341290107694,30.46184329710145,55.86059216485507,21.101052989130434,67.03420090756302
128,129.0,14278.0,595.5528292809296,29.22956295289855,43.84338201992754,21.067000679347824,56.74881509764241
129,130.0,14366.0,599.2231597646276,20.6014209692029,28.8497509057971,13.335597826086957,37.875649732459884
130,131.0,14427.0,601.7673661226453,7.017917798913044,42.85929008152174,2.9140908061594204,43.52771349095736
131,132.0,14480.0,603.9779060730543,24.078832653985508,11.22746829710145,15.391983695652174,30.704387120219142
132,133.0,14521.0,605.6879464120499,22.111667798913043,27.938802083333332,12.454483695652174,37.74409462189317
133,134.0,14607.0,609.2748602938456,43.31516077898551,28.23658288043478,12.303526947463768,53.14964290961881
134,135.0,14706.0,613.4039820880056,16.858780570652176,30.436962182971016,15.093212182971014,37.92666876034846
135,136.0,14756.0,615.4893971355613,61.367980072463766,34.9490772192029,3.2653702445652173,70.697451294104
136,137.0,14843.0,619.118019318308,50.515823143115945,42.42490375905797,6.055112092391305,66.24488832538947
137,138.0,14890.0,621.0783094630103,55.83896625905797,35.88080276268116,6.210201539855072,66.66324896778029
138,139.0,14987.0,625.1240146552682,44.03781702898551,39.27717391304348,4.949303668478261,59.21588744650106
139,140.0,15051.0,627.7933459161393,7.058905117753623,4.36817821557971,0.16901607789855072,8.302872323425287
140,141.0,15199.0,633.9661744569039,58.44420855978261,43.91895946557971,31.701936141304348,79.68446065467181
141,142.0,15270.0,636.927463824433,12.326058650362318,6.546450407608695,17.723165760869566,22.5587752189411
142,143.0,15323.0,639.1380037748418,6.975996376811594,6.331606657608695,11.984261775362318,15.24389381412681
143,144.0,15324.0,639.179712075793,36.18520720108695,57.71574954710145,84.48862092391305,108.5301987079818
144,145.0,15325.0,639.221420376744,36.25300045289855,56.54894134963768,83.8606487771739,107.4461317262336
145,146.0,15407.0,642.6415010547353,11.076822916666666,2.249405570652174,9.36526268115942,14.678691237150204
146,147.0,15506.0,646.7706228488954,1.6281702898550725,9.533203125,10.556753849637682,14.317051098501972
147,148.0,15625.0,651.7339106620777,0.4125622735507246,17.9317821557971,21.124179121376812,27.711910119378864
148,149.0,15729.0,656.0715739609933,1.2947520380434783,11.235931838768115,6.4669667119565215,13.02859184942926
149,150.0,16005.0,667.5830650235002,2.9282438858695654,7.842646059782608,20.394927536231883,22.04619646747043
150,151.0,16067.0,670.1689796824692,16.10917685688406,7.406476449275362,24.264209692028984,30.05184427583094
151,152.0,16114.0,672.1292698271715,24.757161458333332,27.448001585144926,27.244678442028984,45.919302454432625
152,153.0,16185.0,675.0905591947004,2.2373754528985508,21.350911458333332,0.5112941576086957,21.47390720699024
153,154.0,16235.0,677.1759742422561,16.21699501811594,8.525107563405797,15.313066123188406,23.877989456367057
154,155.0,16295.0,679.6784722993227,22.274767889492754,4.8515625,2.8353996829710146,22.972645354516224
155,156.0,16417.0,684.7668850153584,4.232195425724638,7.514096467391305,22.47961956521739,24.07709325561729
156,157.0,16764.0,699.2396654453944,7.784307065217392,4.202898550724638,0.3411741394927536,8.85303295524959
157,158.0,16840.0,702.4094963176789,11.411967844202898,0.9614470108695652,0.3518455615942029,11.457800213437329
158,159.0,16915.0,705.5376188890123,9.741932744565217,0.27156929347826086,0.11798007246376811,9.746431284233774
159,160.0,17005.0,709.2913659746124,8.137199954710145,0.9998584692028986,0.14297441123188406,8.199645220595745
160,161.0,17047.0,711.0431146145592,22.205361186594203,18.14059669384058,36.263218976449274,46.22964810994774
161,162.0,17120.0,714.0878205839903,28.265625,11.816802536231885,28.996603260869566,42.182761638958546
162,163.0,17544.0,731.7721401872617,17.311254528985508,5.898777173913044,4.251528532608695,18.776330855052183
163,164.0,17702.0,738.3620517375375,11.831889719202898,10.521286231884059,9.72953464673913,18.583727364086826
164,165.0,17785.0,741.8238407164798,7.231204710144928,8.255548007246377,7.060999773550725,13.04998514413159
165,166.0,17884.0,745.95296251064,4.249065896739131,4.551375679347826,5.0593863224637685,8.022902936551324
166,167.0,17972.0,749.6232929943377,15.794695425724637,13.212607563405797,3.4624943387681157,20.8814336016945
167,168.0,18078.0,754.0443728951557,19.625622735507246,15.753311820652174,8.302423007246377,26.500228845547962
168,169.0,18161.0,757.506161874098,11.618602807971014,6.4552196557971016,17.80369678442029,22.217862435562036
169,170.0,18231.0,760.4257429406758,0.3645833333333333,7.28317481884058,4.6622509057971016,8.655295486425858
170,171.0,18396.0,767.3076125976092,12.684725996376812,29.35360054347826,3.8890681612318843,32.212745763625186
171,172.0,18462.0,770.0603604603826,7.860252490942029,18.69435009057971,1.3650928442028984,20.325495639806967
172,173.0,18509.0,772.0206506050849,8.080814085144928,18.149116847826086,0.7985167572463768,19.882847573884497
173,174.0,18558.0,774.0643573516895,14.49221580615942,11.08590919384058,0.9904042119565217,18.273002001024278
174,175.0,18692.0,779.6532696791385,2.06739696557971,19.146710824275363,4.388190670289855,19.75162988111438
175,176.0,18797.0,784.0326412790052,11.112686820652174,17.484686367753625,9.676403985507246,22.8656698971044
176,177.0,18867.0,786.9522223455831,11.16802536231884,23.54517663043478,5.105780117753623,26.55502068654094
177,178.0,18976.0,791.4984271492543,3.8713485054347827,8.475741621376812,8.652655117753623,12.715894615388228
178,179.0,19058.0,794.9185078272455,5.437556612318841,23.89741847826087,11.70703125,27.16078446079518
179,180.0,19125.0,797.71296399097,8.487035778985508,4.898239356884058,4.779778079710145,10.902697079272894
180,181.0,19228.0,802.0089189889346,23.357195425724637,36.727977807971016,31.550016983695652,53.75785062379064
181,182.0,19296.0,804.8450834536102,14.613366168478262,13.612149003623188,5.588937952898551,20.738305107028747
182,183.0,19339.0,806.638540394508,2.0759454257246377,22.69219882246377,41.19044384057971,47.07332684857492
183,184.0,19391.0,808.8073720439659,18.782523777173914,35.3577049365942,24.71875,47.052811811685196
184,185.0,19435.0,810.6425372858148,8.090353260869565,26.19924705615942,13.090381567028986,30.38441132827413
185,186.0,19479.0,812.4777025276637,8.365658967391305,50.48570538949275,51.68588654891305,72.73390933382079
186,187.0,19525.0,814.3962843714148,21.25280230978261,10.39931499094203,19.984884510869566,30.97132491858117
187,188.0,19663.0,820.1520299026683,18.72073143115942,5.667600769927536,11.050583106884059,22.465593043742132
188,189.0,19881.0,829.2444395100108,14.643823596014492,5.391162817028985,16.096184329710145,22.41859397926001
189,190.0,19933.0,831.4132711594685,4.769078351449275,12.09471240942029,16.891360960144926,21.31535248769664
190,191.0,20091.0,838.0031827097444,14.732082201086957,20.6036571557971,1.5658684329710144,25.3770935712226
191,192.0,20123.0,839.3378483401799,17.18384850543478,7.681838768115942,2.2103147644927534,18.95206552529821
192,193.0,20186.0,841.9654713000999,19.086447010869566,6.480383831521739,7.6788666213768115,21.569720134750824
193,194.0,20296.0,846.5533844047222,24.243574501811594,19.839475769927535,22.478826992753625,38.557144168371444
194,195.0,20355.0,849.0141741608379,6.036486639492754,12.406476449275363,38.46099411231884,40.8608357347598
195,196.0,20525.0,856.104585322527,4.181300951086956,13.17866847826087,2.456861413043478,14.04267597384378
196,197.0,20574.0,858.1482920691313,3.2660212862318843,26.89739017210145,5.482336956521739,27.64403211576096
197,198.0,20612.0,859.7332075052738,1.7614639945652173,31.5938915307971,4.497367527173913,31.960961376942354
198,199.0,20676.0,862.4025387661449,7.167261096014493,42.975769927536234,29.535694067028984,52.636903941095376
199,200.0,20726.0,864.4879538137004,28.63983242753623,1.7708899456521738,43.509567481884055,52.1196557465376
200,201.0,20798.0,867.4909514821805,25.24708446557971,8.626528532608695,18.507359601449274,32.47082733706342
201,202.0,20841.0,869.2844084230784,16.045318161231883,2.1632982336956523,11.464419157608695,19.838472742739388
202,203.0,21025.0,876.958735798083,6.431584012681159,4.641021286231884,19.442057291666668,20.997569936158857
203,204.0,21130.0,881.3381073979498,5.5636322463768115,8.50492527173913,10.36628170289855,14.517146895813932
204,205.0,21254.0,886.5099367158876,21.346014492753625,11.37109375,4.800894474637682,24.65771067136492
205,206.0,21349.0,890.4722253062433,1.4681555706521738,8.075888813405797,10.534363677536232,13.35470999298467
206,207.0,21391.0,892.2239739461901,3.9561254528985508,4.605242300724638,14.782495471014492,15.98065573116508
207,208.0,21446.0,894.5179304985012,2.269361413043478,10.17575294384058,16.770125679347824,19.746722879967002
208,209.0,21517.0,897.4792198660301,5.359714673913044,1.3210484601449275,14.63088768115942,15.63760163063737
209,210.0,21587.0,900.398800932608,31.842221467391305,51.01095448369565,8.16995018115942,60.68601676892867
210,211.0,21679.0,904.2359646201104,3.4016077898550723,46.90927875905797,61.00634057971015,77.03132453864856
211,212.0,21777.0,908.3233781133193,5.330389492753623,43.860903532608695,60.546223958333336,74.95356660262354
212,213.0,21820.0,910.1168350542172,3.3310122282608696,30.88165194746377,29.25370810688406,42.66792129307321
213,214.0,22008.0,917.9579956330263,7.862686820652174,25.180112092391305,30.945595561594203,40.6631254785808
214,215.0,22213.0,926.5081973280041,8.220448369565217,26.87018795289855,30.489639945652176,41.46324777482211
215,216.0,22267.0,928.7604455793642,10.894899230072463,36.70785212862319,37.76084125905797,53.777749764396745
216,217.0,22303.0,930.2619444136042,10.121490036231885,30.221976902173914,30.435546875,44.06966033462701
217,218.0,22359.0,932.5976092668666,0.8430989583333334,48.31148097826087,59.59938292572464,76.72546158410233
218,219.0,22492.0,938.1448132933645,1.9687216938405796,3.8234544836956523,12.309980751811594,13.039566534462057
219,220.0,22578.0,941.7317271751601,9.079993206521738,1.7892889492753623,27.271116394927535,28.798639221327196
220,221.0,22633.0,944.0256837274712,3.138558650362319,9.377292798913043,40.30972599637681,41.50491754649426
221,222.0,22692.0,946.4864734835869,51.38451086956522,23.44921875,26.38284080615942,62.3401003070493
222,223.0,23012.0,959.8331297879428,14.442057291666666,23.662279211956523,4.316661005434782,28.055481435117333
223,224.0,23094.0,963.2532104659339,19.73267663043478,17.318755661231883,3.93849071557971,26.548625835840657
224,225.0,23152.0,965.6722919210985,17.952700407608695,26.47245810688406,5.935971467391305,32.53192658616714
225,226.0,23240.0,969.3426224047963,8.089985280797102,15.084437273550725,2.1984544836956523,17.257500161381476
226,227.0,23307.0,972.1370785685208,21.578662817028984,38.63315217391305,9.044327445652174,45.165905225157715
227,228.0,23397.0,975.8908256541209,12.286798007246377,35.54455389492754,4.005434782608695,37.820949547281515
228,229.0,23513.0,980.72898856445,11.107733242753623,41.578776041666664,5.472599637681159,43.38347267923115
229,230.0,23656.0,986.693275600459,13.612686820652174,16.434188179347824,2.3864639945652173,21.47284317431507
230,231.0,23736.0,990.0299396765479,15.789147418478262,10.849326313405797,8.381651947463768,20.910694561052278
231,232.0,23852.0,994.868102586877,20.719627490942027,6.4568614130434785,13.330559329710145,25.469547202759077
232,233.0,23981.0,1000.2484734095704,18.055451766304348,11.542374320652174,28.77434329710145,35.877410380667676
233,234.0,24036.0,1002.5424299618815,5.884397644927536,30.909080615942027,6.715183423913044,32.17283152884167
234,235.0,24105.0,1005.4203027275082,8.653023097826088,6.760360054347826,4.772758152173913,11.973157360323803
235,236.0,24306.0,1013.8036712186819,4.505378170289855,8.79599750905797,1.663185009057971,10.021685936559454
236,237.0,24403.0,1017.8493764109397,4.834578804347826,3.687924592391304,6.851364356884058,9.16052037634299
237,238.0,24485.0,1021.2694570889308,3.7035212862318843,3.686650815217391,6.461305480072464,8.309989931265271
238,239.0,24516.0,1022.5624144184154,12.402655117753623,21.069887907608695,27.029721467391305,36.44683625520725
239,240.0,24574.0,1024.98149587358,11.768399003623188,22.52536231884058,21.363847373188406,33.20092072952814
240,241.0,24745.0,1032.11361533622,22.25965240036232,23.99824501811594,23.066915760869566,40.04360737562908
241,242.0,24877.0,1037.619111061767,30.326822916666668,29.150050951086957,13.940811820652174,44.31464648272239
242,243.0,24952.0,1040.7472336331002,19.224071557971016,9.839504076086957,20.586616847826086,29.836044660251446
243,244.0,25143.0,1048.7135191147624,0.14908854166666666,18.09377830615942,30.945086050724637,35.84697185917457
244,245.0,25232.0,1052.4255578994116,4.3973052536231885,31.12519814311594,38.39172894021739,49.61893896448105
245,246.0,25294.0,1055.0114725583805,0.9560122282608695,27.34765625,30.873782835144926,41.2552872769108
246,247.0,25368.0,1058.097886828763,6.966457201086956,41.80935801630435,24.75897305253623,49.08727625654437
247,248.0,25462.0,1062.0184671181673,18.303328804347824,17.87293365036232,9.81142436594203,27.39922719127172
248,249.0,25510.0,1064.0204655638206,13.531363224637682,15.841202445652174,31.025022644927535,37.37102508307044
249,250.0,25545.0,1065.4802560971098,9.979874320652174,29.111809329710145,38.220504981884055,49.07038144314384
250,251.0,25637.0,1069.317419784612,19.860054347826086,27.932121829710145,55.56029211956522,65.28071115589809
251,252.0,25702.0,1072.0284593464344,5.848363903985507,31.653419384057973,60.57249207427536,68.59423529090945
252,253.0,25746.0,1073.8636245882833,8.021399456521738,28.14427649456522,48.84451426630435,56.940580630643666
253,254.0,25900.0,1080.2867029347547,5.85060009057971,31.216796875,51.15868432971015,60.21568658499072
254,255.0,26010.0,1084.8746160393766,5.774541440217392,29.98148777173913,51.750537817028984,60.08621391137469
255,256.0,26119.0,1089.420820843048,5.383435235507246,39.40721240942029,56.61877264492754,69.19245031529137
256,257.0,26242.0,1094.5509418600348,11.05471580615942,0.5221071105072463,26.574898097826086,28.787228874965262
257,258.0,26452.0,1103.3096850597683,5.570737092391305,4.799196105072464,14.47175045289855,16.23258932451802
258,259.0,26522.0,1106.2292661263464,6.400928442028985,26.74043251811594,35.83978713768116,45.172037348897426
259,260.0,26579.0,1108.6066392805594,6.192708333333333,14.64931499094203,17.518172554347824,23.66090522041539
260,261.0,27007.0,1126.4577920876354,4.103175951086956,6.695425724637682,30.490574048913043,31.48555040573323
261,262.0,27262.0,1137.0934088301692,1.0815783514492754,7.681131114130435,14.776862545289855,16.689075876308326
262,263.0,27327.0,1139.8044483919914,3.0090296648550723,11.172582653985508,9.896767436594203,15.225861827106769
263,264.0,27426.0,1143.9335701861517,10.275079257246377,8.591711956521738,0.426460597826087,13.400620759055586
264,265.0,27514.0,1147.6039006698495,9.111243206521738,4.124292346014493,3.768653759057971,10.687716841282988
265,266.0,27588.0,1150.6903149402317,0.017266757246376812,4.273494112318841,10.594089673913043,11.42356275808211
266,267.0,27731.0,1156.6546019762407,14.25690670289855,8.293393342391305,0.176658740942029,16.494573961685862
267,268.0,27776.0,1158.531475519041,10.058791893115941,0.28351449275362317,13.287392436594203,16.667767474400318
268,269.0,27841.0,1161.242515080863,5.861271512681159,4.035835597826087,4.173545063405797,8.249906127606957
269,270.0,27897.0,1163.5781799341255,48.758378623188406,103.1583446557971,55.80567821557971,127.01691729524553
